Step,Intensity,Error,Confidence,RelError
369,0.9007821985153237,0.10567032545804977,0.9044287225360115,0.11730938768864277
370,0.9088372862304642,0.09461241215467453,0.9135653761056518,0.1041025819313719
371,0.9165688498154656,0.08939217031002045,0.9179430761976368,0.09752903210597415
372,0.9239737967479806,0.09619121998548508,0.912249598216305,0.10410589155033173
373,0.931049165147967,0.09396214038133621,0.9141084166326061,0.10092059901670636
374,0.9377921249624023,0.10500691831111908,0.9049717096146235,0.11197236950881782
375,0.944199979097265,0.08427602052688599,0.9222743849984495,0.08925644263519075
376,0.9502701644963384,0.08803330361843109,0.9190895137808172,0.09264019251293434
377,0.956000253166398,0.09235125035047531,0.9154564520150045,0.09660159967844832
378,0.9613879531483752,0.07984914630651474,0.9260552767211712,0.08305602643448648
379,0.966431109434113,0.1187438890337944,0.8938596311472612,0.12286831933111575
380,0.9711277048283377,0.09584367275238037,0.9125389185195967,0.09869306949311343
381,0.9754758607555124,0.10553853958845139,0.9045365350829477,0.10819174071101101
382,0.9794738380112407,0.08583547919988632,0.9209498300210862,0.08763418504366036
383,0.9831200374579259,0.09015578031539917,0.9173000942220242,0.09170364266491197
384,0.9864130006644047,0.09309043735265732,0.9148373874918238,0.09437258320538407
385,0.9893514104893003,0.08668449521064758,0.9202303008898233,0.08761740942014419
386,0.9919340916078608,0.09770894795656204,0.910988292353404,0.09850336860064335
387,0.9941600109820743,0.0948227196931839,0.9133898867939485,0.09537964036581359
388,0.9960282782738693,0.08950257301330566,0.9178500581547386,0.08985937960419667
389,0.9975381462012393,0.0954388678073883,0.9128761352074195,0.09567430829239344
390,0.9986890108371445,0.10395573079586029,0.9058334243883884,0.10409209030610025
391,0.9994804118510752,0.11348439007997513,0.8980817413418574,0.11354327227536727
392,0.9999120326931776,0.09454178810119629,0.9136243228637193,0.0945500108610009
393,0.9999837007208701,0.12363182008266449,0.8899712362421625,0.12363371158932795
394,0.9996953872678968,0.10609112679958344,0.9040846416456187,0.10612334719896645
395,0.9990472076557948,0.11172878742218018,0.8994999601645189,0.11183523133918122
396,0.9980394211477669,0.0936359316110611,0.9143810760925496,0.09381977886564741
397,0.996672430844979,0.1051906943321228,0.9048212268963316,0.1055417863832712
398,0.9949467835253264,0.09016409516334534,0.9172930978341975,0.09062193680544062
399,0.9928631694247282,0.09909793734550476,0.9098370272763482,0.0998101657781877
400,0.9904224219610436,0.10909664630889893,0.9016346801949359,0.11015152094534172
401,0.9876255174007154,0.08328887075185776,0.9231148099084124,0.08433235568751389
402,0.984473574468276,0.1022491604089737,0.9072358917732941,0.10386165682765289
403,0.9809678538988726,0.1022208034992218,0.9072592322929296,0.10420392359343926
404,0.9771097579339915,0.08074955642223358,0.9252837478004147,0.08264114970238472
405,0.9729008297605777,0.09585905075073242,0.9125261130205906,0.09852900654357127
406,0.9683427528937821,0.09961628913879395,0.9094081361628317,0.1028728577440628
407,0.9634373505035777,0.06929764151573181,0.9351933093039444,0.0719274268867445
408,0.9581865846855169,0.09701745212078094,0.9115625262540497,0.1012510010267172
409,0.9525925556759169,0.07809579372406006,0.9275613594091725,0.08198228222176754
410,0.9466575010117958,0.09745938330888748,0.9111954530699412,0.1029509408141607
411,0.9403837946358856,0.08887645602226257,0.9183778329206106,0.09451073276517119
412,0.9337739459470895,0.09740947932004929,0.9112368890959427,0.1043179405731976
413,0.9268305987967522,0.08859502524137497,0.9186152580279056,0.0955891289813515
414,0.9195565304311574,0.10286447405815125,0.906729723843904,0.11186301090908438
415,0.9119546503806639,0.09200522303581238,0.9157465357353927,0.1008878260663312
416,0.9040279992959368,0.0960703045129776,0.9123502350922051,0.10626905175364698
417,0.8957797477317214,0.08942683786153793,0.917913865572583,0.0998311674904633
418,0.8872131948786687,0.09829740226268768,0.9105001959759009,0.1107933155602074
419,0.8783317672436997,0.10276982933282852,0.9068075435152194,0.11700557370224388
420,0.8691390172794525,0.08058895915746689,0.92542126358546,0.09272264256077316
421,0.8596386219633436,0.08535723388195038,0.9213556318442206,0.09929420620120061
422,0.8498343813268293,0.0916609987616539,0.9160352903826084,0.10785735776091787
423,0.839730216935442,0.07325688004493713,0.9317433865023349,0.08723848603876432
424,0.8293301703202194,0.0754099041223526,0.9298779899336198,0.09092857813753161
425,0.8186384013611412,0.07633710652589798,0.9290769536206999,0.0932487568995253
426,0.8076591866232363,0.08099889755249023,0.9250703236276361,0.1002883377118541
427,0.7963969176460121,0.0799633264541626,0.9259573686481506,0.10040624753329051
428,0.7848560991868969,0.07205961644649506,0.932783946581863,0.09181240320199435
429,0.7730413474194008,0.07323352992534637,0.9317636582501849,0.09473417616747298
430,0.760957388086702,0.08220232278108597,0.9240416315409126,0.1080247278537391
431,0.7486090546114162,0.0732375979423523,0.9317601264782692,0.09783143773077961
432,0.7360012861622902,0.0661754459142685,0.9379319359042999,0.08991201135980799
433,0.7231391256786044,0.06916492432355881,0.9353093963802468,0.09564525859860634
434,0.710027717853058,0.06722507625818253,0.9370094671183312,0.09467937643628507
435,0.696672307073965,0.07482074201107025,0.9303877017938126,0.1073971705982509
436,0.6830782353275657,0.08119505643844604,0.9249024901150493,0.11886623430956665
437,0.6692509400613097,0.06492933630943298,0.9390294415829984,0.09701777824280174
438,0.6551959520089403,0.061453357338905334,0.9421045146128977,0.0937937167602495
439,0.6409188929782813,0.06575236469507217,0.938304275108144,0.10259061298523356
440,0.6264254736025855,0.0658821240067482,0.9381900469827833,0.10517135974132667
441,0.6117214910563626,0.06442013382911682,0.9394786590541335,0.10530940871222814
442,0.5968128267365796,0.05791577696800232,0.9452548319734965,0.09704161393962653
443,0.5817054439101846,0.06275739520788193,0.9409485217502475,0.10788499227553967
444,0.5664053853288776,0.05972710996866226,0.9436391601131838,0.10544921723292786
445,0.5509187708120962,0.059002477675676346,0.944284853983367,0.10709813080169979
446,0.53525179479916,0.05083464831113815,0.9516245030625535,0.09497315811347153
447,0.519410723871584,0.0490204282104969,0.9532702825491016,0.09437682277386636
448,0.5034018942465264,0.06106084957718849,0.9424530180323588,0.1212961829879464
449,0.4872317092423918,0.05407566577196121,0.9486984971497673,0.11098529459576839
450,0.47090663671758093,0.052245426923036575,0.9503486300949655,0.11094622989596983
451,0.4544332064834389,0.05038987100124359,0.9520274591440877,0.11088485479818291
452,0.4378180076924165,0.05935470387339592,0.94397088750692,0.13556904298475483
453,0.4210676862024958,0.06172376498579979,0.9418645724798057,0.14658835246683785
454,0.40418894191894084,0.05635277181863785,0.9466534539199251,0.13942150947917265
455,0.3871885261144169,0.06253945082426071,0.9411415258268802,0.161521545925754
456,0.37007323872857645,0.052544206380844116,0.9500788602870026,0.14198288041168305
457,0.35284992564817164,0.05348480865359306,0.9492305838544085,0.15157905156503082
458,0.33552547596879634,0.058321841061115265,0.9448921501963529,0.1738218746902678
459,0.3181068192393314,0.04555528983473778,0.9564295735695256,0.1432070734497219
460,0.30060092269022287,0.057533666491508484,0.9455963736054067,0.1913948719176964
461,0.28301478844668004,0.05609350651502609,0.9468858522763505,0.19819921292339515
462,0.2653554507279247,0.05626774579286575,0.9467296563612955,0.21204589388542208
463,0.24762997303358816,0.05656449496746063,0.9464637556562956,0.22842253646432323
464,0.22984544531841156,0.0607011653482914,0.9427726042628042,0.2640944273216872
465,0.21200898115635552,0.05619066581130028,0.9467987479626719,0.2650378322040421
466,0.19412771489527175,0.04914059489965439,0.9531610966742218,0.25313408645477653
467,0.1762087988032493,0.05356431007385254,0.9491589554033983,0.3039803145888662
468,0.15825940020780932,0.049511052668094635,0.9528246486378334,0.3128454913742315
469,0.14028669862906626,0.04740133509039879,0.9547438660785097,0.3378866112540083
470,0.12229788290802199,0.044394489377737045,0.95749260473005,0.3629999581527254
471,0.10430014833111567,0.04363719001412392,0.9581873945930066,0.4183768895390564
472,0.11369930624778857,0.045088477432727814,0.9568567844671982,0.3965554616402343
473,0.13169328128685026,0.043150193989276886,0.9586347256244478,0.3276542729694479
474,0.14967457943596707,0.040734320878982544,0.960860019640191,0.2721507478540222
475,0.16763600841562837,0.0499751940369606,0.9524034526522334,0.2981155206078084
476,0.18557038389372488,0.061859406530857086,0.9417442590324132,0.3333456119844611
477,0.2034705323591871,0.06656010448932648,0.9375936675212545,0.3271224417370992
478,0.22132929399129597,0.06729170680046082,0.9369509700378085,0.3040329707559469
479,0.23913952552350906,0.07014688104391098,0.9344511652685622,0.29332912474935197
480,0.2568941031006817,0.08108428120613098,0.9249972619011093,0.31563186774468266
481,0.27458592512850755,0.08589057624340057,0.9209031019124082,0.3127992208777003
482,0.29220791511406485,0.08946637809276581,0.917880551532589,0.3061726506798818
483,0.309753024496313,0.08964577317237854,0.9177294352169282,0.28940955107250144
484,0.32721423546543227,0.08572139590978622,0.9210465997697729,0.26197250805836036
485,0.34458456376984825,0.08264601975679398,0.9236629348387023,0.23984179387153315
486,0.36185706150984176,0.0680425614118576,0.936292275354728,0.1880366050930359
487,0.37902481991661074,0.06613253057003021,0.9379696907525455,0.17448027837412236
488,0.3960809721156945,0.06840300559997559,0.9359764010008911,0.17269911385917674
489,0.4130186958736255,0.0685054287314415,0.9358866816308337,0.16586479873928964
490,0.4298312163267356,0.07971511781215668,0.9261702309275018,0.1854563589797594
491,0.4465118086910044,0.07627633213996887,0.9291294160596211,0.17082675044324114
492,0.46305380095189264,0.07323137670755386,0.9317655276421267,0.15814840178098483
493,0.479450576533053,0.07731448113918304,0.92823406489679,0.16125607866022534
494,0.495695576942875,0.08382437378168106,0.9226587113102089,0.16910420140210317
495,0.5117823043977893,0.08165692538022995,0.9245075555250335,0.15955371087440007
496,0.5277043244213019,0.08198712766170502,0.9242254130704047,0.1553653599224428
497,0.5434552684176942,0.08706124126911163,0.9199113739282341,0.16019916657249295
498,0.5590288362193789,0.08162087947130203,0.9245383655027088,0.14600451386153157
499,0.5744187986068774,0.07588103413581848,0.929470794885079,0.13210031116589366
